member #,member name,submission #,bid
1750,Kyle Floyd,784,maybe
1750,Kyle Floyd,803,yes
1750,Kyle Floyd,816,yes
1750,Kyle Floyd,837,yes
1750,Kyle Floyd,880,yes
1750,Kyle Floyd,926,yes
1750,Kyle Floyd,984,maybe
1751,Jacob Lee,67,yes
1751,Jacob Lee,108,yes
1751,Jacob Lee,261,maybe
1751,Jacob Lee,351,yes
1751,Jacob Lee,356,maybe
1751,Jacob Lee,380,maybe
1751,Jacob Lee,426,maybe
1751,Jacob Lee,464,yes
1751,Jacob Lee,547,yes
1751,Jacob Lee,559,yes
1751,Jacob Lee,572,maybe
1751,Jacob Lee,641,yes
1751,Jacob Lee,663,yes
1751,Jacob Lee,776,yes
1751,Jacob Lee,782,yes
1751,Jacob Lee,805,yes
1751,Jacob Lee,841,maybe
1751,Jacob Lee,849,yes
1751,Jacob Lee,882,maybe
1751,Jacob Lee,912,yes
1752,Matthew Moore,36,maybe
1752,Matthew Moore,51,yes
1752,Matthew Moore,68,maybe
1752,Matthew Moore,206,maybe
1752,Matthew Moore,253,yes
1752,Matthew Moore,291,yes
1752,Matthew Moore,327,yes
1752,Matthew Moore,352,yes
1752,Matthew Moore,354,maybe
1752,Matthew Moore,356,maybe
1752,Matthew Moore,363,yes
1752,Matthew Moore,371,maybe
1752,Matthew Moore,438,maybe
1752,Matthew Moore,445,yes
1752,Matthew Moore,471,maybe
1752,Matthew Moore,501,yes
1752,Matthew Moore,603,yes
1752,Matthew Moore,640,yes
1752,Matthew Moore,699,yes
1752,Matthew Moore,725,maybe
1752,Matthew Moore,731,maybe
1752,Matthew Moore,763,yes
1752,Matthew Moore,769,maybe
1752,Matthew Moore,772,maybe
1752,Matthew Moore,834,yes
1752,Matthew Moore,852,yes
1752,Matthew Moore,859,maybe
1752,Matthew Moore,869,yes
1752,Matthew Moore,883,maybe
1752,Matthew Moore,900,maybe
1752,Matthew Moore,904,maybe
1753,Samuel Henry,22,yes
1753,Samuel Henry,211,maybe
1753,Samuel Henry,273,yes
1753,Samuel Henry,279,maybe
1753,Samuel Henry,314,maybe
1753,Samuel Henry,384,yes
1753,Samuel Henry,413,yes
1753,Samuel Henry,551,maybe
1753,Samuel Henry,599,yes
1753,Samuel Henry,637,yes
1753,Samuel Henry,640,yes
1753,Samuel Henry,652,maybe
1753,Samuel Henry,731,maybe
1753,Samuel Henry,754,maybe
1753,Samuel Henry,802,yes
1753,Samuel Henry,868,maybe
1753,Samuel Henry,937,maybe
1754,Jacqueline Barnes,31,maybe
1754,Jacqueline Barnes,119,yes
1754,Jacqueline Barnes,146,maybe
1754,Jacqueline Barnes,159,maybe
1754,Jacqueline Barnes,171,maybe
1754,Jacqueline Barnes,214,maybe
1754,Jacqueline Barnes,216,maybe
1754,Jacqueline Barnes,262,maybe
1754,Jacqueline Barnes,336,maybe
1754,Jacqueline Barnes,450,maybe
1754,Jacqueline Barnes,586,yes
1754,Jacqueline Barnes,605,yes
1754,Jacqueline Barnes,675,yes
1754,Jacqueline Barnes,812,yes
1754,Jacqueline Barnes,883,maybe
1755,Laura Edwards,13,maybe
1755,Laura Edwards,56,maybe
1755,Laura Edwards,93,maybe
1755,Laura Edwards,100,yes
1755,Laura Edwards,168,maybe
1755,Laura Edwards,218,maybe
1755,Laura Edwards,372,maybe
1755,Laura Edwards,446,yes
1755,Laura Edwards,474,yes
1755,Laura Edwards,486,maybe
1755,Laura Edwards,523,maybe
1755,Laura Edwards,547,yes
1755,Laura Edwards,574,maybe
1755,Laura Edwards,664,yes
1755,Laura Edwards,687,yes
1755,Laura Edwards,816,yes
1755,Laura Edwards,883,maybe
1756,Joshua Smith,48,yes
1756,Joshua Smith,56,maybe
1756,Joshua Smith,62,yes
1756,Joshua Smith,126,maybe
1756,Joshua Smith,135,maybe
1756,Joshua Smith,160,maybe
1756,Joshua Smith,170,yes
1756,Joshua Smith,172,yes
1756,Joshua Smith,238,yes
1756,Joshua Smith,254,maybe
1756,Joshua Smith,293,yes
1756,Joshua Smith,330,yes
1756,Joshua Smith,331,maybe
1756,Joshua Smith,448,yes
1756,Joshua Smith,502,yes
1756,Joshua Smith,503,yes
1756,Joshua Smith,534,maybe
1756,Joshua Smith,546,maybe
1756,Joshua Smith,633,yes
1756,Joshua Smith,665,yes
1756,Joshua Smith,666,maybe
1756,Joshua Smith,745,yes
1756,Joshua Smith,762,yes
1756,Joshua Smith,810,maybe
1756,Joshua Smith,821,yes
1756,Joshua Smith,833,yes
1756,Joshua Smith,851,yes
1756,Joshua Smith,900,maybe
1756,Joshua Smith,991,maybe
1757,Katrina Harrison,16,maybe
1757,Katrina Harrison,169,yes
1757,Katrina Harrison,208,yes
1757,Katrina Harrison,269,yes
1757,Katrina Harrison,277,maybe
1757,Katrina Harrison,329,maybe
1757,Katrina Harrison,347,maybe
1757,Katrina Harrison,412,yes
1757,Katrina Harrison,480,yes
1757,Katrina Harrison,602,maybe
1757,Katrina Harrison,624,maybe
1757,Katrina Harrison,650,yes
1757,Katrina Harrison,716,yes
1757,Katrina Harrison,841,maybe
1757,Katrina Harrison,949,maybe
1757,Katrina Harrison,969,yes
1757,Katrina Harrison,970,maybe
1758,Harry Stokes,37,yes
1758,Harry Stokes,40,maybe
1758,Harry Stokes,58,maybe
1758,Harry Stokes,109,maybe
1758,Harry Stokes,118,maybe
1758,Harry Stokes,262,yes
1758,Harry Stokes,268,yes
1758,Harry Stokes,295,yes
1758,Harry Stokes,377,yes
1758,Harry Stokes,405,yes
1758,Harry Stokes,414,yes
1758,Harry Stokes,461,yes
1758,Harry Stokes,597,maybe
1758,Harry Stokes,656,yes
1758,Harry Stokes,662,maybe
1758,Harry Stokes,763,maybe
1758,Harry Stokes,783,maybe
1758,Harry Stokes,926,yes
1758,Harry Stokes,978,maybe
1759,Dana Thomas,96,maybe
1759,Dana Thomas,102,maybe
1759,Dana Thomas,151,maybe
1759,Dana Thomas,152,maybe
1759,Dana Thomas,172,maybe
1759,Dana Thomas,177,yes
1759,Dana Thomas,198,maybe
1759,Dana Thomas,271,yes
1759,Dana Thomas,280,yes
1759,Dana Thomas,294,maybe
1759,Dana Thomas,397,maybe
1759,Dana Thomas,477,yes
1759,Dana Thomas,507,yes
1759,Dana Thomas,535,maybe
1759,Dana Thomas,677,maybe
1759,Dana Thomas,703,maybe
1759,Dana Thomas,779,maybe
1759,Dana Thomas,826,maybe
1759,Dana Thomas,935,maybe
1759,Dana Thomas,952,maybe
1760,Molly Steele,30,maybe
1760,Molly Steele,51,maybe
1760,Molly Steele,120,maybe
1760,Molly Steele,251,yes
1760,Molly Steele,258,yes
1760,Molly Steele,271,maybe
1760,Molly Steele,295,maybe
1760,Molly Steele,331,maybe
1760,Molly Steele,381,maybe
1760,Molly Steele,409,maybe
1760,Molly Steele,458,yes
1760,Molly Steele,497,maybe
1760,Molly Steele,547,yes
1760,Molly Steele,573,yes
1760,Molly Steele,617,yes
1760,Molly Steele,646,maybe
1760,Molly Steele,720,maybe
1760,Molly Steele,739,maybe
1760,Molly Steele,834,maybe
1760,Molly Steele,862,yes
1760,Molly Steele,1000,maybe
1761,Heather Wilson,93,yes
1761,Heather Wilson,111,yes
1761,Heather Wilson,113,yes
1761,Heather Wilson,135,yes
1761,Heather Wilson,180,yes
1761,Heather Wilson,194,yes
1761,Heather Wilson,344,maybe
1761,Heather Wilson,384,yes
1761,Heather Wilson,469,maybe
1761,Heather Wilson,521,maybe
1761,Heather Wilson,649,maybe
1761,Heather Wilson,664,maybe
1761,Heather Wilson,750,maybe
1761,Heather Wilson,783,yes
1761,Heather Wilson,871,maybe
1762,Angela Wyatt,26,maybe
1762,Angela Wyatt,28,maybe
1762,Angela Wyatt,110,yes
1762,Angela Wyatt,114,maybe
1762,Angela Wyatt,116,maybe
1762,Angela Wyatt,157,maybe
1762,Angela Wyatt,158,maybe
1762,Angela Wyatt,183,maybe
1762,Angela Wyatt,202,yes
1762,Angela Wyatt,211,maybe
1762,Angela Wyatt,247,yes
1762,Angela Wyatt,272,maybe
1762,Angela Wyatt,340,yes
1762,Angela Wyatt,354,yes
1762,Angela Wyatt,557,yes
1762,Angela Wyatt,565,maybe
1762,Angela Wyatt,581,yes
1762,Angela Wyatt,611,maybe
1762,Angela Wyatt,728,yes
1762,Angela Wyatt,757,yes
1762,Angela Wyatt,762,maybe
1762,Angela Wyatt,775,maybe
1762,Angela Wyatt,871,maybe
1762,Angela Wyatt,921,maybe
1764,Shawn Hampton,15,yes
1764,Shawn Hampton,25,yes
1764,Shawn Hampton,29,maybe
1764,Shawn Hampton,36,yes
1764,Shawn Hampton,42,yes
1764,Shawn Hampton,102,yes
1764,Shawn Hampton,162,maybe
1764,Shawn Hampton,165,maybe
1764,Shawn Hampton,167,maybe
1764,Shawn Hampton,168,maybe
1764,Shawn Hampton,279,yes
1764,Shawn Hampton,318,maybe
1764,Shawn Hampton,458,yes
1764,Shawn Hampton,586,maybe
1764,Shawn Hampton,635,maybe
1764,Shawn Hampton,642,yes
1764,Shawn Hampton,663,maybe
1764,Shawn Hampton,680,yes
1764,Shawn Hampton,700,yes
1764,Shawn Hampton,759,yes
1764,Shawn Hampton,760,yes
1764,Shawn Hampton,766,maybe
1764,Shawn Hampton,839,yes
1764,Shawn Hampton,923,maybe
1764,Shawn Hampton,924,maybe
1764,Shawn Hampton,928,yes
1764,Shawn Hampton,936,yes
1764,Shawn Hampton,953,yes
1764,Shawn Hampton,957,maybe
1764,Shawn Hampton,967,maybe
1764,Shawn Hampton,996,maybe
1765,Kimberly Richards,18,maybe
1765,Kimberly Richards,198,maybe
1765,Kimberly Richards,275,yes
1765,Kimberly Richards,301,maybe
1765,Kimberly Richards,328,yes
1765,Kimberly Richards,330,maybe
1765,Kimberly Richards,406,yes
1765,Kimberly Richards,437,yes
1765,Kimberly Richards,455,yes
1765,Kimberly Richards,494,yes
1765,Kimberly Richards,696,yes
1765,Kimberly Richards,707,maybe
1765,Kimberly Richards,754,yes
1765,Kimberly Richards,781,maybe
1765,Kimberly Richards,875,yes
1765,Kimberly Richards,910,maybe
1765,Kimberly Richards,927,yes
1765,Kimberly Richards,946,maybe
1766,Daniel Griffith,2,maybe
1766,Daniel Griffith,23,maybe
1766,Daniel Griffith,32,maybe
1766,Daniel Griffith,63,yes
1766,Daniel Griffith,87,yes
1766,Daniel Griffith,100,maybe
1766,Daniel Griffith,217,yes
1766,Daniel Griffith,335,yes
1766,Daniel Griffith,376,yes
1766,Daniel Griffith,434,maybe
1766,Daniel Griffith,459,yes
1766,Daniel Griffith,467,yes
1766,Daniel Griffith,559,maybe
1766,Daniel Griffith,602,yes
1766,Daniel Griffith,620,yes
1766,Daniel Griffith,688,yes
1766,Daniel Griffith,697,yes
1766,Daniel Griffith,701,yes
1766,Daniel Griffith,724,yes
1766,Daniel Griffith,735,maybe
1766,Daniel Griffith,790,maybe
1766,Daniel Griffith,843,maybe
1766,Daniel Griffith,893,yes
1766,Daniel Griffith,938,maybe
1766,Daniel Griffith,957,maybe
1767,Shari Henry,139,yes
1767,Shari Henry,159,yes
1767,Shari Henry,170,yes
1767,Shari Henry,267,maybe
1767,Shari Henry,282,maybe
1767,Shari Henry,343,yes
1767,Shari Henry,470,yes
1767,Shari Henry,477,maybe
1767,Shari Henry,553,yes
1767,Shari Henry,614,yes
1767,Shari Henry,639,yes
1767,Shari Henry,661,yes
1767,Shari Henry,763,yes
1767,Shari Henry,795,yes
1767,Shari Henry,846,yes
1767,Shari Henry,849,yes
1767,Shari Henry,911,yes
1768,John Brown,8,yes
1768,John Brown,113,yes
1768,John Brown,139,maybe
1768,John Brown,166,yes
1768,John Brown,233,maybe
1768,John Brown,301,yes
1768,John Brown,321,maybe
1768,John Brown,375,yes
1768,John Brown,378,yes
1768,John Brown,440,maybe
1768,John Brown,466,yes
1768,John Brown,540,yes
1768,John Brown,554,yes
1768,John Brown,637,maybe
1768,John Brown,785,yes
1768,John Brown,823,yes
1768,John Brown,845,yes
1768,John Brown,887,yes
1768,John Brown,898,yes
1769,Rachel Green,49,yes
1769,Rachel Green,75,yes
1769,Rachel Green,213,yes
1769,Rachel Green,262,yes
1769,Rachel Green,276,yes
1769,Rachel Green,303,yes
1769,Rachel Green,314,yes
1769,Rachel Green,316,yes
1769,Rachel Green,340,yes
1769,Rachel Green,376,yes
1769,Rachel Green,421,yes
1769,Rachel Green,478,yes
1769,Rachel Green,487,yes
1769,Rachel Green,505,yes
1769,Rachel Green,522,yes
1769,Rachel Green,527,yes
1769,Rachel Green,547,yes
1769,Rachel Green,556,yes
1769,Rachel Green,631,yes
1769,Rachel Green,632,yes
1769,Rachel Green,637,yes
1769,Rachel Green,814,yes
1769,Rachel Green,823,yes
1769,Rachel Green,836,yes
1769,Rachel Green,863,yes
1769,Rachel Green,879,yes
1769,Rachel Green,908,yes
1769,Rachel Green,942,yes
1769,Rachel Green,973,yes
1769,Rachel Green,999,yes
1770,Jillian Patton,110,maybe
1770,Jillian Patton,182,yes
1770,Jillian Patton,259,yes
1770,Jillian Patton,290,maybe
1770,Jillian Patton,304,yes
1770,Jillian Patton,305,yes
1770,Jillian Patton,529,maybe
1770,Jillian Patton,593,maybe
1770,Jillian Patton,626,maybe
1770,Jillian Patton,639,yes
1770,Jillian Patton,653,maybe
1770,Jillian Patton,731,yes
1770,Jillian Patton,763,yes
1770,Jillian Patton,765,maybe
1770,Jillian Patton,813,yes
1770,Jillian Patton,824,yes
1770,Jillian Patton,831,maybe
1770,Jillian Patton,857,maybe
1770,Jillian Patton,941,yes
1771,Nicholas Russo,7,maybe
1771,Nicholas Russo,30,yes
1771,Nicholas Russo,161,yes
1771,Nicholas Russo,188,maybe
1771,Nicholas Russo,283,yes
1771,Nicholas Russo,312,yes
1771,Nicholas Russo,493,maybe
1771,Nicholas Russo,524,yes
1771,Nicholas Russo,602,maybe
1771,Nicholas Russo,641,maybe
1771,Nicholas Russo,706,maybe
1771,Nicholas Russo,758,maybe
1771,Nicholas Russo,779,maybe
1771,Nicholas Russo,807,maybe
1771,Nicholas Russo,830,yes
1771,Nicholas Russo,984,maybe
1772,Scott Richardson,54,maybe
1772,Scott Richardson,83,maybe
1772,Scott Richardson,99,maybe
1772,Scott Richardson,102,yes
1772,Scott Richardson,213,yes
1772,Scott Richardson,237,maybe
1772,Scott Richardson,275,yes
1772,Scott Richardson,557,yes
1772,Scott Richardson,582,maybe
1772,Scott Richardson,600,yes
1772,Scott Richardson,634,yes
1772,Scott Richardson,723,yes
1772,Scott Richardson,738,maybe
1772,Scott Richardson,755,maybe
1772,Scott Richardson,796,yes
1772,Scott Richardson,831,maybe
1772,Scott Richardson,965,maybe
1772,Scott Richardson,984,maybe
1772,Scott Richardson,998,maybe
1773,Jason Martinez,31,yes
1773,Jason Martinez,48,maybe
1773,Jason Martinez,84,yes
1773,Jason Martinez,161,yes
1773,Jason Martinez,187,yes
1773,Jason Martinez,244,maybe
1773,Jason Martinez,383,maybe
1773,Jason Martinez,552,maybe
1773,Jason Martinez,608,maybe
1773,Jason Martinez,773,maybe
1773,Jason Martinez,817,maybe
1773,Jason Martinez,820,maybe
1773,Jason Martinez,827,yes
1773,Jason Martinez,906,maybe
1773,Jason Martinez,969,yes
1773,Jason Martinez,975,maybe
1773,Jason Martinez,978,maybe
1773,Jason Martinez,993,maybe
1773,Jason Martinez,997,maybe
1774,Sandra Green,22,maybe
1774,Sandra Green,23,yes
1774,Sandra Green,63,yes
1774,Sandra Green,66,maybe
1774,Sandra Green,79,maybe
1774,Sandra Green,112,yes
1774,Sandra Green,119,maybe
1774,Sandra Green,223,yes
1774,Sandra Green,246,maybe
1774,Sandra Green,515,yes
1774,Sandra Green,524,yes
1774,Sandra Green,537,yes
1774,Sandra Green,555,yes
1774,Sandra Green,574,maybe
1774,Sandra Green,647,maybe
1774,Sandra Green,671,maybe
1774,Sandra Green,733,yes
1774,Sandra Green,766,maybe
1774,Sandra Green,799,maybe
1774,Sandra Green,895,maybe
1774,Sandra Green,943,maybe
1774,Sandra Green,980,yes
1775,Natalie Boyer,13,maybe
1775,Natalie Boyer,103,maybe
1775,Natalie Boyer,142,maybe
1775,Natalie Boyer,195,yes
1775,Natalie Boyer,298,yes
1775,Natalie Boyer,326,yes
1775,Natalie Boyer,371,yes
1775,Natalie Boyer,386,yes
1775,Natalie Boyer,434,maybe
1775,Natalie Boyer,436,maybe
1775,Natalie Boyer,481,yes
1775,Natalie Boyer,484,maybe
1775,Natalie Boyer,508,yes
1775,Natalie Boyer,643,yes
1775,Natalie Boyer,663,yes
1775,Natalie Boyer,702,maybe
1775,Natalie Boyer,742,maybe
1775,Natalie Boyer,777,yes
1775,Natalie Boyer,831,maybe
1775,Natalie Boyer,854,maybe
1775,Natalie Boyer,904,maybe
1775,Natalie Boyer,907,yes
1775,Natalie Boyer,920,maybe
1775,Natalie Boyer,922,maybe
1775,Natalie Boyer,961,yes
1776,Megan Copeland,77,yes
1776,Megan Copeland,152,yes
1776,Megan Copeland,351,yes
1776,Megan Copeland,361,maybe
1776,Megan Copeland,376,yes
1776,Megan Copeland,400,maybe
1776,Megan Copeland,421,maybe
1776,Megan Copeland,469,maybe
1776,Megan Copeland,475,yes
1776,Megan Copeland,477,maybe
1776,Megan Copeland,478,yes
1776,Megan Copeland,727,maybe
1776,Megan Copeland,737,yes
1776,Megan Copeland,807,maybe
1776,Megan Copeland,996,yes
1777,Elizabeth Stevens,21,yes
1777,Elizabeth Stevens,79,yes
1777,Elizabeth Stevens,107,maybe
1777,Elizabeth Stevens,187,yes
1777,Elizabeth Stevens,236,yes
1777,Elizabeth Stevens,330,yes
1777,Elizabeth Stevens,433,maybe
1777,Elizabeth Stevens,475,yes
1777,Elizabeth Stevens,513,maybe
1777,Elizabeth Stevens,576,maybe
1777,Elizabeth Stevens,666,maybe
1777,Elizabeth Stevens,756,yes
1777,Elizabeth Stevens,760,yes
1777,Elizabeth Stevens,840,yes
1777,Elizabeth Stevens,880,yes
1777,Elizabeth Stevens,891,yes
1777,Elizabeth Stevens,896,yes
1777,Elizabeth Stevens,919,maybe
1777,Elizabeth Stevens,923,maybe
1778,Jared Young,30,yes
1778,Jared Young,120,yes
1778,Jared Young,165,maybe
1778,Jared Young,203,yes
1778,Jared Young,211,yes
1778,Jared Young,285,maybe
1778,Jared Young,291,yes
1778,Jared Young,295,yes
1778,Jared Young,332,yes
1778,Jared Young,382,maybe
1778,Jared Young,393,maybe
1778,Jared Young,576,yes
1778,Jared Young,584,maybe
1778,Jared Young,591,yes
1778,Jared Young,635,maybe
1778,Jared Young,714,yes
1778,Jared Young,902,yes
1778,Jared Young,908,yes
1778,Jared Young,988,yes
1779,Christopher Schmidt,31,yes
1779,Christopher Schmidt,55,yes
1779,Christopher Schmidt,78,maybe
1779,Christopher Schmidt,190,maybe
1779,Christopher Schmidt,299,maybe
1779,Christopher Schmidt,300,maybe
1779,Christopher Schmidt,381,maybe
1779,Christopher Schmidt,413,maybe
1779,Christopher Schmidt,459,maybe
1779,Christopher Schmidt,546,yes
1779,Christopher Schmidt,579,yes
1779,Christopher Schmidt,667,yes
1779,Christopher Schmidt,725,maybe
1779,Christopher Schmidt,762,yes
1779,Christopher Schmidt,848,yes
1779,Christopher Schmidt,860,maybe
1779,Christopher Schmidt,943,yes
1779,Christopher Schmidt,966,yes
1779,Christopher Schmidt,993,yes
1780,Jennifer Davis,22,yes
1780,Jennifer Davis,87,yes
1780,Jennifer Davis,90,yes
1780,Jennifer Davis,107,yes
1780,Jennifer Davis,263,yes
1780,Jennifer Davis,274,yes
1780,Jennifer Davis,288,yes
1780,Jennifer Davis,324,yes
1780,Jennifer Davis,348,yes
1780,Jennifer Davis,367,yes
1780,Jennifer Davis,414,yes
1780,Jennifer Davis,486,yes
1780,Jennifer Davis,660,yes
1780,Jennifer Davis,733,yes
1780,Jennifer Davis,740,yes
1780,Jennifer Davis,776,yes
1780,Jennifer Davis,824,yes
1780,Jennifer Davis,833,yes
1781,Angel Johnson,91,maybe
1781,Angel Johnson,106,maybe
1781,Angel Johnson,108,yes
1781,Angel Johnson,119,maybe
1781,Angel Johnson,136,maybe
1781,Angel Johnson,203,yes
1781,Angel Johnson,218,yes
1781,Angel Johnson,278,yes
1781,Angel Johnson,299,maybe
1781,Angel Johnson,308,yes
1781,Angel Johnson,396,yes
1781,Angel Johnson,417,maybe
1781,Angel Johnson,527,yes
1781,Angel Johnson,560,maybe
1781,Angel Johnson,619,maybe
1781,Angel Johnson,620,maybe
1781,Angel Johnson,658,yes
1781,Angel Johnson,748,maybe
1781,Angel Johnson,773,yes
1781,Angel Johnson,791,maybe
1781,Angel Johnson,797,maybe
1781,Angel Johnson,799,maybe
1781,Angel Johnson,856,yes
1781,Angel Johnson,922,maybe
1781,Angel Johnson,946,yes
1781,Angel Johnson,947,maybe
1782,Gabriel Gonzales,126,maybe
1782,Gabriel Gonzales,157,maybe
1782,Gabriel Gonzales,182,maybe
1782,Gabriel Gonzales,241,yes
1782,Gabriel Gonzales,307,maybe
1782,Gabriel Gonzales,325,maybe
1782,Gabriel Gonzales,397,maybe
1782,Gabriel Gonzales,476,yes
1782,Gabriel Gonzales,488,yes
1782,Gabriel Gonzales,530,maybe
1782,Gabriel Gonzales,538,yes
1782,Gabriel Gonzales,585,yes
1782,Gabriel Gonzales,623,yes
1782,Gabriel Gonzales,657,maybe
1782,Gabriel Gonzales,721,yes
1782,Gabriel Gonzales,768,maybe
1782,Gabriel Gonzales,793,maybe
1782,Gabriel Gonzales,810,yes
1782,Gabriel Gonzales,825,maybe
1782,Gabriel Gonzales,862,maybe
1782,Gabriel Gonzales,910,yes
1782,Gabriel Gonzales,977,maybe
1783,Gregory Parsons,46,maybe
1783,Gregory Parsons,253,yes
1783,Gregory Parsons,282,yes
1783,Gregory Parsons,420,maybe
1783,Gregory Parsons,585,yes
1783,Gregory Parsons,637,yes
1783,Gregory Parsons,698,maybe
1783,Gregory Parsons,708,yes
1783,Gregory Parsons,777,maybe
1783,Gregory Parsons,893,yes
1784,Whitney Barnett,84,yes
1784,Whitney Barnett,131,yes
1784,Whitney Barnett,190,yes
1784,Whitney Barnett,245,yes
1784,Whitney Barnett,378,maybe
1784,Whitney Barnett,406,yes
1784,Whitney Barnett,437,maybe
1784,Whitney Barnett,545,maybe
1784,Whitney Barnett,613,maybe
1784,Whitney Barnett,652,yes
1784,Whitney Barnett,690,maybe
1784,Whitney Barnett,713,yes
1784,Whitney Barnett,823,yes
1784,Whitney Barnett,990,maybe
1785,Jerry Rocha,112,yes
1785,Jerry Rocha,114,yes
1785,Jerry Rocha,222,maybe
1785,Jerry Rocha,256,maybe
1785,Jerry Rocha,276,maybe
1785,Jerry Rocha,278,yes
1785,Jerry Rocha,294,maybe
1785,Jerry Rocha,314,maybe
1785,Jerry Rocha,372,maybe
1785,Jerry Rocha,407,yes
1785,Jerry Rocha,422,yes
1785,Jerry Rocha,457,maybe
1785,Jerry Rocha,459,maybe
1785,Jerry Rocha,512,maybe
1785,Jerry Rocha,540,yes
1785,Jerry Rocha,664,yes
1785,Jerry Rocha,707,yes
1785,Jerry Rocha,716,yes
1785,Jerry Rocha,719,yes
1785,Jerry Rocha,727,maybe
1785,Jerry Rocha,746,maybe
1785,Jerry Rocha,764,maybe
1785,Jerry Rocha,773,yes
1785,Jerry Rocha,805,yes
1785,Jerry Rocha,859,maybe
1785,Jerry Rocha,869,maybe
1785,Jerry Rocha,922,maybe
1785,Jerry Rocha,925,yes
1785,Jerry Rocha,996,maybe
1786,Cassandra Wilson,289,yes
1786,Cassandra Wilson,302,yes
1786,Cassandra Wilson,346,maybe
1786,Cassandra Wilson,355,maybe
1786,Cassandra Wilson,434,maybe
1786,Cassandra Wilson,470,yes
1786,Cassandra Wilson,486,yes
1786,Cassandra Wilson,548,yes
1786,Cassandra Wilson,571,maybe
1786,Cassandra Wilson,605,maybe
1786,Cassandra Wilson,722,maybe
1786,Cassandra Wilson,847,maybe
1786,Cassandra Wilson,938,maybe
1787,Lori Glover,18,yes
1787,Lori Glover,42,maybe
1787,Lori Glover,48,maybe
1787,Lori Glover,114,maybe
1787,Lori Glover,132,yes
1787,Lori Glover,264,maybe
1787,Lori Glover,309,maybe
1787,Lori Glover,465,yes
1787,Lori Glover,478,yes
1787,Lori Glover,552,maybe
1787,Lori Glover,569,yes
1787,Lori Glover,677,yes
1787,Lori Glover,682,maybe
1787,Lori Glover,714,maybe
1787,Lori Glover,730,maybe
1787,Lori Glover,801,yes
1787,Lori Glover,814,yes
1787,Lori Glover,835,maybe
1787,Lori Glover,878,yes
1787,Lori Glover,964,maybe
1788,Michael Burke,13,yes
1788,Michael Burke,55,maybe
1788,Michael Burke,57,yes
1788,Michael Burke,88,yes
1788,Michael Burke,105,maybe
1788,Michael Burke,186,maybe
1788,Michael Burke,219,maybe
1788,Michael Burke,253,maybe
1788,Michael Burke,261,yes
1788,Michael Burke,284,yes
1788,Michael Burke,338,yes
1788,Michael Burke,345,yes
1788,Michael Burke,355,yes
1788,Michael Burke,374,maybe
1788,Michael Burke,427,maybe
1788,Michael Burke,481,yes
1788,Michael Burke,494,yes
1788,Michael Burke,566,yes
1788,Michael Burke,626,maybe
1788,Michael Burke,661,maybe
1788,Michael Burke,675,yes
1788,Michael Burke,763,maybe
1788,Michael Burke,783,maybe
1788,Michael Burke,824,maybe
1788,Michael Burke,898,yes
1789,Mark Merritt,54,yes
1789,Mark Merritt,173,yes
1789,Mark Merritt,195,yes
1789,Mark Merritt,319,maybe
1789,Mark Merritt,374,maybe
1789,Mark Merritt,390,yes
